NII2;3;NounInflection;it;N_3;[3] -"o", -"i";capello, fuoco, 
NII3;4;NounInflection;it;N_4;[4] -"o", -"i" (sdrucciole);medico, teologo, 
NII4;5;NounInflection;it;N_5;[5] -"e", -"i" (masc);padre, padri
NII5;6;NounInflection;it;N_6;[6] invariable;moto, superficie
NII6;7;NounInflection;it;N_7;[7] masc en í (zío);
NII7;8;NounInflection;it;N_8;[8] fem inv en à (liquidità);
NII8;9;NounInflection;it;N_9;[9] noms géographiques fém (Bologna);
NII9;10;NounInflection;it;N_10;[10] noms masc et fém en -a, avec pl -i (masc) et -e (fém);linguista -i, -e
NIL1;22;NounInflection;la;N_22;22. Romulus -- noms propres masc sg en us/-i;
NIL10;21;NounInflection;la;N_21;21. templum -- noms neutres en -um/-i;
NIL11;16;NounInflection;la;N_16;16. Tiberis -- noms propres sg par.;
NIL12;17;NounInflection;la;N_17;17. Venus, veneris -- noms propres sg impar.;
NIL13;4;NounInflection;la;N_4;4. manus - noms masc/fém en -us/-us;
NIL14;41;NounInflection;la;N_41;41. cornu - noms neutres en -u/-us;
NIL15;5;NounInflection;la;N_5;5. dies - noms masc/fém en -es/-ei;
NIL2;23;NounInflection;la;N_23;23. Capitolium -- noms propres neut sg en -um/-i;
NIL3;3;NounInflection;la;N_3;3. civis - parisyllabiques masc/fém;
NIL4;31;NounInflection;la;N_31;31. mare - parisyllabiques  neutres;
NIL5;14;NounInflection;la;N_14;14. dux, ducis - imparisyllabiques masc/fém;
NIL6;15;NounInflection;la;N_15;15. opus, operis - imparisyllabiques  neutres;
NIL7;1;NounInflection;la;N_1;1. rosa -- noms féminins en -a/-ae;
NIL8;12;NounInflection;la;N_12;12. Roma -- noms propres sg en -a/-ae;
NIL9;2;NounInflection;la;N_2;2. dominus -- noms masculins en -us/-i;
NIN0;0;NounInflection;;irregular;irregular;
NIN-1;-1;NounInflection;;noInflexion;noInflexion;
NIN-2;-2;NounInflection;;undefinedInflection;not yet defined;
NIO1;1;NounInflection;eo;N_1;[1] inflclass 1;
NIO2;2;NounInflection;eo;N_2;[2] inflclass 2;
NIO3;3;NounInflection;eo;N_3;[3] inflclass 3;
NIP1;1;NounInflection;pt;N_1;[1] noms masculins avec pluriel en -s  -- gato/gatos;
NIP10;10;NounInflection;pt;N_10;[10] noms masculins avec pluriel en is -- animal/animais;
NIP11;11;NounInflection;pt;N_11;[11] noms féminins avec pluriel en is -- animal/animais;
NIP12;12;NounInflection;pt;N_12;[12] noms masculins avec pluriel en is tonique -- gentil/gentis;
NIP13;13;NounInflection;pt;N_13;[13] noms masculins avec pluriel en is atone -- fácil/fáceis;
NIP14;14;NounInflection;pt;N_14;[14] noms avec les 2 genres;
NIP15;15;NounInflection;pt;N_15;[15] noms masculins invariables --;
NIP16;16;NounInflection;pt;N_16;[16] noms féminins invariables --;
NIP2;2;NounInflection;pt;N_2;[2] noms féminins avec pluriel en -s -- mãe/mães;
NIP3;3;NounInflection;pt;N_3;[3] noms masculins avec pluriel en -ns -- homem/homens;
NIP4;4;NounInflection;pt;N_4;[4] noms féminins avec pluriel en -ns -- clonagem/clonagens;
NIP5;5;NounInflection;pt;N_5;[5] noms masculins avec alternance ão-ões -- leão/leões;
NIP6;6;NounInflection;pt;N_6;[6] noms féminins avec alternance ão-ões -- dedicação/dedicações;
NIP7;7;NounInflection;pt;N_7;[7] noms masculins avec alternance ão-ães -- pão/pães;
NIP8;8;NounInflection;pt;N_8;[8] noms masculins avec pluriel en -es -- rapaz/rapazes;
NIP9;9;NounInflection;pt;N_9;[9] noms féminins avec pluriel en -es -- cicatriz/cicatrizes;
NIR0;1;NounInflection;rm;1;réguliers (signur, pumpier, plaz, cass, actividad, nota);signur, pumpier, plaz, cass, actividad, nota
NIR1;2;NounInflection;rm;2;alternance vocalique -ie- > -o- (fiep/fops, taglier/tagliors, iev/ovs);fiep/fops, taglier/tagliors, iev/ovs
NIR10;11;NounInflection;rm;11;PP substantivés -iu/-ida (spartiu/spartis);spartiu/spartis
NIR11;12;NounInflection;rm;12;singularia tantum / collectifs (nord, Svizra, maglia, detta);nord, Svizra, maglia, detta
NIR12;13;NounInflection;rm;13;pluralia tantum (Indias, victualias);Indias, victualias
NIR2;3;NounInflection;rm;3;alternance vocalique -ie- > -(i)a- (tschierv/tscharvs, tierm/tiarms, fier/fiars);tschierv/tscharvs, tierm/tiarms, fier/fiars
NIR3;4;NounInflection;rm;4;alternance vocalique -i > -(i)als (utschi/utschals, casti/castials);utschi/utschals, casti/castials
NIR4;5;NounInflection;rm;5;alternance vocalique -iel > -(i)euls, -al > -auls (tetgal/tetgauls);tetgal/tetgauls, cavriel/cavreuls
NIR5;6;NounInflection;rm;6;mutation gl > l (cavagl/cavals);cavagl/cavals
NIR6;7;NounInflection;rm;7;féminins avec pluriel en -ns (matta/mattauns/mattas, dunna/dunnauns/dunnas);matta/mattauns/mattas, dunna/dunnauns/dunnas
NIR7;8;NounInflection;rm;8;um/umens;
NIR8;9;NounInflection;rm;9;liug/loghens/logs;
NIR9;10;NounInflection;rm;10;PP substantivés -au/-ada (deputau, deputada, disoccupau);deputau, deputada, disoccupau
NIS1;1;NounInflection;es;N_1;1. MASC café, cafés;masc, atone ou é (café cafés)
NIS10;10;NounInflection;es;N_10;10.[fém, masc] + {-[es|as]} juez, jueces, jueza, juezas;
NIS15;15;NounInflection;es;N_15;15.[masc] + {-(e)s} hindú, hindúes, hindús.;
NIS16;16;NounInflection;es;N_16;16.[masc, fém] + {-(e)s}: un israelí, una israelí;un israelí, una israelí, (unos|unas) israelíes, (unos|unas) israelís
NIS17;17;NounInflection;es;N_17;17.[masc, fém] + {-(e)s}: un presidente, una presidenta;un presidente, una presidenta, (unos|unas) presidentes
NIS2;2;NounInflection;es;N_2;2. MASC árbol árboles;masc, consonante, tonique ¬é (árbol árboles, tabú)
NIS3;3;NounInflection;es;N_3;3. MASC lunes (invariable);invariable (crisis, lunes, tórax, clímax)
NIS4;4;NounInflection;es;N_4;4. FEM casa, casas;fem, atone ou é (casa casas)
NIS5;5;NounInflection;es;N_5;5. FEM capital, capitales;fem, consonante, tonique ¬é (capital capitales, hoz)
NIS6;6;NounInflection;es;N_6;6. FEM crisis (invariable);crisis (invariable)
NIS7;7;NounInflection;es;N_7;7. MASC+FEM acróbata, acróbatas;acróbata, acróbatas
NIS8;8;NounInflection;es;N_8;8. MASC+FEM aprendiz, aprendices;aprendiz, aprendices
NOF0;0;NounFeature;;human;human;man
NOF1;1;NounFeature;;animate;animate;cat
NOF10;10;NounFeature;;physicalObject;physicalObject;book
NOF11;11;NounFeature;;actionNoun;action;strike
NOF12;12;NounFeature;;massNoun;mass;milk
NOF13;13;NounFeature;;countNoun;count;members
NOF14;14;NounFeature;;collective;collective;team
NOF15;15;NounFeature;;detLess;detLess;
NOF16;16;NounFeature;;notDetLess;notDetLess;
NOF17;17;NounFeature;;country;country;Bhoutan
NOF18;18;NounFeature;;town;town;Paris
NOF19;19;NounFeature;;river;river;Gange
NOF2;2;NounFeature;;quantity;quantity;kilo
NOF20;20;NounFeature;;mountain;mountain;K2
NOF21;21;NounFeature;;people;people;John
NOF22;22;NounFeature;;corporation;corporation;IBM
NOF23;23;NounFeature;;bodyPart;bodyPart;foot
NOF24;24;NounFeature;;title;title;Mister, General X
NOF25;25;NounFeature;;functionName;functionName;Conseiller, avocat, président, etc.
NOF26;26;NounFeature;;deverbal;deverbal;nominalisation a partir d'un verbe
NOF27;27;NounFeature;;nomModifieur;nomModifieur;temps "record"
NOF28;28;NounFeature;;characterName;characterName;the letter "s", digits, etc.
NOF29;29;NounFeature;;pointCardinal;pointCardinal;Est... utile pour le traitement de "est"
NOF3;3;NounFeature;;timeNoun;time;day, hour
NOF30;30;NounFeature;en,fr,de,it;internetName;internetName;latl@lettres.unige.ch
NOF4;4;NounFeature;;dayNoun;day;Monday
NOF5;5;NounFeature;;monthNoun;month;May
NOF6;6;NounFeature;;weightNoun;weight;kilo
NOF7;7;NounFeature;;lengthNoun;length;foot
NOF8;8;NounFeature;;locationNoun;location;office
NOF9;9;NounFeature;;abstract;abstract;freedom
NOS30;30;NounFeature;es;specialAgreement;specialAgreement;ala (masc det)
NOU0;0;NounType;;pronoun;pronoun;them
NOU1;1;NounType;;commonNoun;common;table
NOU2;2;NounType;;properNoun;proper;John
NPF4;4;NPFeature;fr,es;bodyPartNP;bodyPart;body part
NPF5;5;NPFeature;fr;fnf6;fnf6;
NPF6;6;NPFeature;fr;fnf7;fnf7;
NUM0;0;Number;;singular;sing;
NUM1;1;Number;;plural;plur;
PAE0;0;Particle;en;aboutPtl;about;
PAE-1;-1;Particle;en,de,rm;noParticlePtl;-;pour les verbes sans particule
PAE1;1;Particle;en;acrossPtl;across;
PAE10;24;Particle;en;behindPtl;behind;
PAE11;5;Particle;en;byPtl;by;
PAE12;6;Particle;en;downPtl;down;
PAE13;22;Particle;en;forthPtl;forth;
PAE14;7;Particle;en;forwardPtl;forward;
PAE15;8;Particle;en;inPtl;in;
PAE16;9;Particle;en;offPtl;off;
PAE2;2;Particle;en;afterPtl;after;
PAE20;11;Particle;en;outPtl;out;
PAE21;12;Particle;en;overPtl;over;
PAE22;10;Particle;en;onPtl;on;
PAE23;25;Particle;en;pastPtl;past;
PAE24;13;Particle;en;roundPtl;round;
PAE25;14;Particle;en;throughPtl;through;
PAE26;15;Particle;en;toPtl;to;
PAE27;20;Particle;en;togetherPtl;together;
PAE29;26;Particle;en;underPtl;under;
PAE3;18;Particle;en;aheadPtl;ahead;
PAE30;16;Particle;en;upPtl;up;
PAE31;27;Particle;en;uponPtl;upon;
PAE4;17;Particle;en;alongPtl;along;
PAE5;19;Particle;en;apartPtl;apart;
PAE6;21;Particle;en;aroundPtl;around;
PAE7;23;Particle;en;asidePtl;aside;
PAE8;3;Particle;en;awayPtl;away;
PAE9;4;Particle;en;backPtl;back;
PAGx00;37;Particle;de;vollPrtl;voll;
PAGx01;43;Particle;de;voranPrtl;voran;
PAGx02;77;Particle;de;reinPrtl;rein;
PAGx03;100;Particle;de;schiefPrtl;schief;
PAGx04;114;Particle;de;schwarzPrtl;schwarz;
PAGx05;99;Particle;de;schwerPrtl;schwer;
PAGx06;81;Particle;de;sicherPrtl;sicher;
PAGx07;98;Particle;de;standPrtl;stand;
PAGx08;68;Particle;de;stattPrtl;statt;
PAGx09;85;Particle;de;stehenPrtl;stehen;inseparable
PAGx10;83;Particle;de;stillPrtl;still;
PAGx11;74;Particle;de;teilPrtl;teil;
PAGx12;112;Particle;de;totPrtl;tot;
PAGx13;44;Particle;de;überanPrtl;überan;inseparable
PAGx14;50;Particle;de;vorausPrtl;voraus;
PAGx15;52;Particle;de;vorbeiPrtl;vorbei;
PAGx16;26;Particle;de;vorPrtl;vor;
PAGx17;66;Particle;de;vorüberPrtl;vorüber;
PAGx18;65;Particle;de;vorzuPrtl;vorzu;
PAGx19;64;Particle;de;vorwegPrtl;vorweg;
PAGx20;82;Particle;de;wahrPrtl;wahr;
PAGx21;118;Particle;de;zurechtPrtl;zurecht;
PAGx22;117;Particle;de;vorherPrtl;vorher;
PAG011;11;Particle;de;abPrtl;ab;separable
PAG012;12;Particle;de;anPrtl;an;
PAG013;13;Particle;de;aufPrtl;auf;
PAG014;90;Particle;de;aufrechtPrtl;aufrecht;
PAG015;14;Particle;de;ausPrtl;aus;
PAG016;87;Particle;de;auseinanderPrtl;auseinander;
PAG017;15;Particle;de;beiPrtl;bei;
PAG018;86;Particle;de;bekanntPrtl;bekannt;
PAG019;93;Particle;de;bereitPrtl;bereit;
PAG020;96;Particle;de;bevorPrtl;bevor;
PAG021;69;Particle;de;darPrtl;dar;particules mixtes
PAG022;104;Particle;de;daranPrtl;daran;
PAG023;115;Particle;de;davonPrtl;davon;
PAG024;121;Particle;de;dazuPrtl;dazu;
PAG025;116;Particle;de;dichtPrtl;dicht;
PAG026;32;Particle;de;durchPrtl;durch;
PAG027;120;Particle;de;durcheinanderPrtl;durcheinander;
PAG028;16;Particle;de;einPrtl;ein;
PAG029;91;Particle;de;einherPrtl;einher;
PAG030;17;Particle;de;emporPrtl;empor;
PAG031;18;Particle;de;entgegenPrtl;entgegen;
PAG032;94;Particle;de;fehlPrtl;fehl;
PAG033;71;Particle;de;fernPrtl;fern;
PAG034;72;Particle;de;festPrtl;fest;
PAG035;97;Particle;de;fertigPrtl;fertig;
PAG036;19;Particle;de;fortPrtl;fort;
PAG037;80;Particle;de;freiPrtl;frei;
PAG038;108;Particle;de;gegenPrtl;gegen;
PAG039;95;Particle;de;gegenuberPrtl;gegenüber;
PAG040;92;Particle;de;gleichPrtl;gleich;
PAG041;84;Particle;de;gutPrtl;gut;
PAG042;70;Particle;de;heimPrtl;heim;
PAG043;39;Particle;de;herabPrtl;herab;
PAG044;41;Particle;de;heranPrtl;heran;
PAG045;45;Particle;de;heraufPrtl;herauf;
PAG046;48;Particle;de;herausPrtl;heraus;
PAG047;51;Particle;de;herbeiPrtl;herbei;
PAG048;53;Particle;de;hereinPrtl;herein;
PAG049;21;Particle;de;herPrtl;her;
PAG050;58;Particle;de;herumPrtl;herum;
PAG051;59;Particle;de;herunterPrtl;herunter;
PAG052;56;Particle;de;hervorPrtl;hervor;
PAG053;40;Particle;de;hinabPrtl;hinab;
PAG054;42;Particle;de;hinanPrtl;hinan;
PAG055;46;Particle;de;hinaufPrtl;hinauf;
PAG056;49;Particle;de;hinausPrtl;hinaus;
PAG057;54;Particle;de;hineinPrtl;hinein;
PAG058;20;Particle;de;hinPrtl;hin;
PAG059;33;Particle;de;hinterPrtl;hinter;
PAG060;62;Particle;de;hinüberPrtl;hinüber;
PAG061;63;Particle;de;hinunterPrtl;hinunter;
PAG062;60;Particle;de;hinwegPrtl;hinweg;
PAG063;61;Particle;de;hinzuPrtl;hinzu;
PAG064;101;Particle;de;hochPrtl;hoch;
PAG065;109;Particle;de;innePrtl;inne;
PAG066;106;Particle;de;irrePrtl;irre;
PAG067;79;Particle;de;kaputtPrtl;kaputt;
PAG068;88;Particle;de;kennenPrtl;kennen;
PAG069;89;Particle;de;klarPrtl;klar;
PAG070;113;Particle;de;kundPrtl;kund;
PAG071;111;Particle;de;lockerPrtl;locker;
PAG072;22;Particle;de;losPrtl;los;
PAG073;105;Particle;de;lahmPrtl;lahm;
PAG074;23;Particle;de;mitPrtl;mit;
PAG075;24;Particle;de;nachPrtl;nach;
PAG076;102;Particle;de;nahePrtl;nahe;
PAG077;122;Particle;de;näherPrtl;näher;
PAG078;25;Particle;de;niederPrtl;nieder;
PAG079;107;Particle;de;offenPrtl;offen;
PAG080;103;Particle;de;pleitePrtl;pleite;
PAG081;76;Particle;de;rausPrtl;raus;
PAG082;55;Particle;de;übereinPrtl;überein;
PAG083;35;Particle;de;ueberPrtl;über;
PAG084;119;Particle;de;übrigPrtl;übrig;
PAG085;34;Particle;de;umPrtl;um;
PAG086;78;Particle;de;umherPrtl;umher;
PAG087;38;Particle;de;widerPrtl;wider;
PAG088;27;Particle;de;wegPrtl;weg;
PAG089;73;Particle;de;wehPrtl;weh;
PAG090;28;Particle;de;weiterPrtl;weiter;
PAG091;110;Particle;de;wettPrtl;wett;
PAG092;47;Particle;de;wiederaufPrtl;wiederauf;
PAG093;57;Particle;de;wiederherPrtl;wiederher;
PAG094;29;Particle;de;wiederPrtl;wieder;
PAG095;30;Particle;de;zuPrtl;zu;
PAG096;31;Particle;de;zurueckPrtl;zurück;
PAG097;75;Particle;de;zusammenPrtl;zusammen;
PAG098;67;Particle;de;zuwiderPrtl;zuwider;
PAG099;36;Particle;de;unterPrtl;unter;
PAR0;0;Particle;rm;anavosPtl;anavos;
PAR1;1;Particle;rm;avonPtl;avon;
PAR10;10;Particle;rm;neuPtl;neu;
PAR11;11;Particle;rm;oraPtl;or/ora;
PAR12;12;Particle;rm;siPtl;si;
PAR13;13;Particle;rm;suenterPtl;suenter;
PAR14;14;Particle;rm;tierPtl;tier;
PAR15;15;Particle;rm;viPtl;vi;
PAR16;16;Particle;rm;vinavonPtl;vinavon;
PAR17;17;Particle;rm;anavonPtl;anavon;
PAR2;2;Particle;rm;atrasPtl;atras;
PAR3;3;Particle;rm;enPtl;en;
PAR4;4;Particle;rm;encunterPtl;encunter;
PAR5;5;Particle;rm;engiuPtl;engiu;
PAR6;6;Particle;rm;entuornPtl;entuorn;
PAR7;7;Particle;rm;ensemenPtl;ensemen;
PAR8;8;Particle;rm;giuPtl;giu;
PAR9;9;Particle;rm;navenPtl;naven;
PER1;1;Person;;1;1;
PER2;2;Person;;2;2;
PER3;3;Person;;3;3;
PER4;4;Person;;4;4;
PER5;5;Person;;5;5;
PER6;6;Person;;6;6;
PFE0;0;PronounFeature;es;cuyoFlag;cuyoFlag;
PFE10;23;PronounFeature;;polarityItem;polarityItem;
PFE19;19;PronounFeature;;relativePronoun;relativePronoun;
PFE20;20;PronounFeature;;interrogativePronoun;interrogativePronoun;
PFE25;25;PronounFeature;fr;cePrésentatif;cePrésentatif;
PFE26;26;PronounFeature;fr;quePronom;quePronom;
PFE27;27;PronounFeature;fr;dontPronom;dontPronom;
PFE28;22;PronounFeature;;floatingQuantifier;floatingQuantifier;
PFE29;28;PronounFeature;;nominalRelative;nominalRelative;
PPR0;10;PersonalPronounType;fr,es,it,la,pt;weakPronoun;weakPronoun;je, tu, il, on
PPR1;11;PersonalPronounType;fr,es,it,pt;strongPronoun;strongPronoun;moi, toi, lui, eux
PPR2;12;PersonalPronounType;fr,es,it,pt;mixedPronoun;mixedPronoun;elle, nous, vous
PRE0;0;PrepositionType;;timeP;time;
PRE1;1;PrepositionType;;locationP;location;
PRE10;10;PrepositionType;en,de;particle;particle;
PRE11;11;PrepositionType;;intervalP;interval;from..to de..a
PRE12;12;PrepositionType;;causeP;cause;
PRE13;13;PrepositionType;;comparisonP;comparison;
PRE14;14;PrepositionType;eo;quantityP;quantity;
PRE15;15;PrepositionType;;contractedP;contractedPrep;zum
PRE16;16;PrepositionType;pt;contractedIndefP;contractedIndefinitePrep;num, dum
PRE17;16;PrepositionType;eo;companyP;company;accompagnement
PRE18;17;PrepositionType;eo;materialP;material;
PRE19;18;PrepositionType;eo;concernP;concern;
PRE2;2;PrepositionType;;directionP;direction;
PRE20;19;PrepositionType;;postpositionP;postposition;
PRE3;3;PrepositionType;;origineP;origine;
PRE4;4;PrepositionType;;instrumentP;instrument;
PRE5;5;PrepositionType;;agentP;agent;
PRE6;6;PrepositionType;;oppositionP;opposition;
PRE7;7;PrepositionType;;goalP;goal;
PRE8;8;PrepositionType;;possP;poss;possessor in inalienable poss. Jean touche la tete a Paul
PRE9;9;PrepositionType;;otherP;other;utilise lorsque non pertinent
PRF0;0;PredFeature;;predicativeAP;predicativeAP;
PRF1;1;PredFeature;;predicativeAdvP;predicativeAdvP;
PRF2;2;PredFeature;;predicativePP;predicativePP;considérer qqun comme brillant
PRF3;3;PredFeature;;predicativeNP;predicativeNP;
PRF4;4;PredFeature;;predicativeDP;predicativeDP;
PRF8;8;PredFeature;;prepHead;prepHead;
PRI21;21;PrepositionSelection;it;diComplP;diComplP;prép. complexe + compl di, a bordo di, fuori di
PRI22;22;PrepositionSelection;it;aComplP;aComplP;prép. complexe + compl a, fino a
PRI23;23;PrepositionSelection;it;daComplP;daComplP;prép. complexe + compl di, di qua da
PRI25;24;PrepositionSelection;it;conCompl;conComplP;prép. complexe + compl con, insieme con
PRO0;0;PronounType;;whPronoun;whPronoun;who
PRO1;1;PronounType;;possessive;possessive;mine
PRO10;10;PronounType;en;thereExpletive;thereExpletive;THERE seems to be a man on the phone
PRO11;11;PronounType;en;cleftExpletive;cleftExpletive;IT/THAT was John who called
PRO12;12;PronounType;en;itExpletive;itExpletive;IT was apparent that John called
PRO13;13;PronounType;en;indepPossessive;indepPossessive;that book of HERS/her
PRO2;2;PronounType;en,fr,de,it,la,pt;demonstrative;demonstrative;those
PRO3;3;PronounType;;reflexive;reflexive;yourself
PRO4;4;PronounType;;reciprocal;reciprocal;each other
PRO5;5;PronounType;;personal;personal;you
PRO6;6;PronounType;;indefinite;indefinite;one, quelque chose
PRO7;7;PronounType;fr,it,es;clitic;clitic;fr. se
PRO8;8;PronounType;fr;mixt;mixt;fr. lui
PRO9;9;PronounType;en;proPP;proPP;John put the phone THERE
PRS0;0;PredSelection;de;finiteVP;finiteVP;
PRS1;1;PredSelection;de;infWithZu;infWithZu;
PRS10;10;PrepositionSelection;;intervalP;intervalP;from..to; de..à
PRS11;11;PrepositionSelection;;locationComplP;locationComplP;prép complexe + compl "location", jusque là-bas
PRS2;2;PronounType;es;pronomDemonstratifProche;demonstratifProche;este
PRS20;20;PrepositionSelection;;SComplP;SComplP;prép. avec complément phrase, pour, sans
PRS21;21;PrepositionSelection;fr,es,pt;deComplP;deComplP;prép. complexe + compl de, au sein de
PRS22;22;PrepositionSelection;fr,es,pt;aComplP;aComplP;prép complexe + compl à, grâce à
PRS24;24;PrepositionSelection;fr;pronominalP;pronominalP;
PRS8;8;PronounType;es;pronomDemonstratifLointain;demonstratifLointain;aquel
PRS9;9;PronounType;es;pronomDemonstratifMixte;demonstratifMixte;ese, eso, esa
QTD0;0;QuantifierType;de;jedermann;jedermann;
QTD1;1;QuantifierType;de;jedweder;jedweder;
QTD10;10;QuantifierType;de;wenig;wenig;
QTD11;11;QuantifierType;de;alle;alle;
QTD12;12;QuantifierType;de;jeder;jeder;
QTD13;13;QuantifierType;de;mancher;mancher;
QTD14;14;QuantifierType;de;kein;kein;
QTD15;15;QuantifierType;de;ein;ein;
QTD16;16;QuantifierType;de;welcher;welcher;
QTD2;2;QuantifierType;de;jeglicher;jeglicher;
QTD3;3;QuantifierType;de;jemand;jemand;
QTD4;4;QuantifierType;de;niemand;niemand;
QTD5;5;QuantifierType;de;etwas;etwas;
QTD6;6;QuantifierType;de;nichts;nichts;
QTD7;7;QuantifierType;de;einige;einige;
QTD8;8;QuantifierType;de;mehrere;mehrere;
QTD9;9;QuantifierType;de;viel;viel;
QTE0;0;QuantifierType;es;cadaUno;cada uno;
QTE1;1;QuantifierType;es;todos;todos;
QTF0;0;QuantifierType;fr;chacun;chacun;
QTF1;1;QuantifierType;fr;tous;tous;
QUF0;0;QuantifierFeature;;distributiveQ;distributiveQ;
QUF1;1;QuantifierFeature;;nonDistributiveQ;nonDistributiveQ;
QUT0;0;QuantifierType;en;everyone;everyone;
QUT1;1;QuantifierType;en;everybody;everybody;
QUT10;10;QuantifierType;en;nobody;nobody;
QUT11;11;QuantifierType;en;nothing;nothing;
QUT12;12;QuantifierType;en;neither;neither;
QUT2;2;QuantifierType;en;everything;everything;
QUT3;3;QuantifierType;en;someone;someone;
QUT4;4;QuantifierType;en;somebody;somebody;
QUT5;5;QuantifierType;en;something;something;
QUT6;6;QuantifierType;en;anyone;anyone;
QUT7;7;QuantifierType;en;anybody;anybody;
QUT8;8;QuantifierType;en;anything;anything;
QUT9;9;QuantifierType;en;noone;noone;
SCT00;0;SubCatType;;Intransitive;[NP _];subject
SCT01;20;SubCatType;;NP;[NP _ NP];subject directObject
SCT02;30;SubCatType;;PP;[NP _ PP];subject PrepObject
SCT03;10;SubCatType;de,pt;NP;[NP _ iNP];subject indirectObject
SCT04;50;SubCatType;;FP;[NP _ FP];subject PredObject
SCT05;60;SubCatType;;S;[NP _ S];subject Sobject
SCT06;320;SubCatType;;NP_PP;[NP _ NP PP];subject directObject PrepObject
SCT07;310;SubCatType;de;NP_PP;[NP _ iNP PP];subject indirectObject PrepObject
SCT08;210;SubCatType;en,de,la;NP_NP;[NP _ iNP NP];subject indirectObject directObject
SCT09;510;SubCatType;de;NP_FP;[NP _ iNP FP];subject indirectObject PredObject
SCT10;520;SubCatType;;NP_FP;[NP _ NP FP];subject directObject PredObject
SCT11;620;SubCatType;;NP_S;[NP _ NP S];subject directObject Sobject
SCT12;610;SubCatType;de;NP_S;[NP _ iNP S];subject indirectObject Sobject
SCT13;330;SubCatType;;PP_PP;[NP _ PP PP];subject PrepObject PrepObject
SCT14;630;SubCatType;;PP_S;[NP _ PP S];subject PrepObject Sobject
SCT15;350;SubCatType;;FP_PP;[NP _ FP PP];subject directObject PredObject
SCT16;650;SubCatType;;FP_S;[NP _ FP S];PredObject Sobject
SCT17;220;SubCatType;de;NP_NP;[NP _ NP NP];subject directObject directObject
SCT18;1;SubCatType;;ERG;[_] ERG;directObject
SCT19;6320;SubCatType;;NP_PP;[NP _ NP PP S];subject directObject PrepObject Sobject
SCT20;6350;SubCatType;;NP_FP;[NP _ FP PP S];subject PredObject PrepObject Sobject - il me semble possible
SCT99;11;SubCatType;it;undefined;undefined;pas de sous cat actuellement pour l'italien
SFE0;0;SFeature;;tensedS;tensedS;I know that you know
SFE1;1;SFeature;;infinitivalS;infinitivalS;I try do it
SFE2;2;SFeature;en;infinitivalLessTo;infinitivalLessTo;I saw him do it
SFE3;3;SFeature;;interrogativeS;interrogativeS;I wonder who did it
SFE4;4;SFeature;en,es;gerundiveS;gerundiveS;I like swimming
SFE5;5;SFeature;en,fr,es,pt;subjunctiveS;subjunctiveS;I require it be done
SFE6;6;SFeature;en;gerundiveSwithPrep;gerundiveSwithPrep;fear of swimming
SFE7;7;SFeature;en;interrogativeSwithPrep;interrogativeSwithPrep;
SFE8;8;SFeature;en;passiveInfinitivalS;passiveInfinitivalS;this remains to be seen
SFF2;11;SFeature;fr;deComplementS;deComplementS;
SFF4;10;SFeature;fr;aComplementS;aComplementS;
SFF6;12;SFeature;fr;parComplementS;parComplementS;
SFF7;13;SFeature;fr;pourComplementS;pourComplementS;il en profite pour s'éclipser
SFG2;2;SFeature;de;infinitiveWithoutZu;infinitiveWithoutZu;
SFG4;4;SFeature;de;conjunctiveIndirSpeech;conjunctiveIndirSpeech;
SFI10;10;SFeature;it;pastpartS;pastpartS;
SFI11;5;SFeature;it;congiuntivoS;congiuntivoS;
SFI12;13;SFeature;it;infinitivaSin;infinitivaSin;
SFI13;17;SFeature;it;infinitivaSsu;infinitivaSsu;
SFI2;12;SFeature;it;infinitivaSdi;infinitivaSdi;
SFI4;14;SFeature;it;infinitivaSda;infinitivaSda;
SFI5;15;SFeature;it;infinitivaSper;infinitivaSper;
SFI6;16;SFeature;it;infinitivaSsenza;infinitivaSsenza;
SFI8;11;SFeature;it;infinitivaSa;infinitivaSa;
SFI9;4;SFeature;it;itGerundiveS;itGerundiveS;
SFL2;2;SFeature;la;infinitivalS_ACI;infinitivalS_ACI;
SFPP10;10;SFeature;pt;aComplementS;aComplementS;
SFPP11;11;SFeature;pt;comComplementS;comComplementS;
SFPP12;12;SFeature;pt;deComplementS;deComplementS;
SFPP13;13;SFeature;pt;paraComplementS;paraComplementS;
SFPP14;14;SFeature;pt;emComplementS;emComplementS;
SFPP15;15;SFeature;pt;porComplementS;porComplementS;
SFP12;12;Sfeature;pt;deInfinitivalS;deInfinitivalS;
SFP13;13;Sfeature;pt;aInfinitivalS;aInfinitivalS;
SFP14;14;Sfeature;pt;paraInfinitivalS;paraInfinitivalS;
SFS10;10;SFeature;es;aComplementS;aComplementS;
SFS11;11;SFeature;es;conComplementS;conComplementS;
SFS12;12;SFeature;es;deComplementS;deComplementS;
SFS6;15;SFeature;es;enComplementS;enComplementS;
SFS7;14;SFeature;es;paraComplementS;paraComplementS;
SFS8;13;SFeature;es;porComplementS;porComplementS;
SFS9;16;SFeature;es;infinitivalSque;infinitivalSque;
SNF00;0;SNFeature;sn;laterality;laterality;
SNF01;1;SNFeature;sn;findingSite;findingSite;
SNF02;2;SNFeature;sn;severity;severity;
SNF03;3;SNFeature;sn;method;method;
SNF04;4;SNFeature;sn;procedure;procedure;
SNF5;5;NPFeature;es;snf6;snf6;
SNF6;6;NPFeature;es;snf7;snf7;
